fecha,tienda_id,ciudad,categoria,producto,unidades,precio_unitario,descuento,cliente_id,edad_cliente,metodo_pago
2025-02-13,2,Barcelona,Electrónica,Power Bank,2,19.41,0.0,3584,39.0,Bizum
2025-03-11,2,Barcelona,Alimentación,Té variado,2,11.48,0.1,2205,63.0,Efectivo
2025-06-15,4,Sevilla,Electrónica,Cargador USB-C,5,14.71,0.0,1629,47.0,Tarjeta
2025-04-04,4,Sevilla,Deporte,Banda elástica,4,7.55,0.0,2023,28.0,Tarjeta
2025-05-29,4,Sevilla,Moda,Sudadera capucha,5,20.16,0.0,2058,34.0,Tarjeta
2025-06-06,1,Madrid,Deporte,Botella térmica,3,32.96,0.0,1553,46.0,Bizum
2025-01-12,1,Madrid,Alimentación,Té variado,5,7.18,0.0,2487,65.0,Bizum
2025-01-05,6,Zaragoza,Moda,Gorra,1,29.55,0.0,2873,35.0,Tarjeta
2025-05-15,4,Sevilla,Electrónica,Auriculares,4,27.89,0.0,1334,31.0,Tarjeta
2025-01-31,6,Zaragoza,Alimentación,Chocolate 70%,5,9.66,0.0,2623,42.0,Efectivo
2025-01-14,2,Barcelona,Deporte,Cinturón lastrado,5,26.37,0.0,1754,61.0,Tarjeta
2025-04-23,1,Madrid,Electrónica,Auriculares,4,50.98,0.15,1075,26.0,Tarjeta
2025-01-26,6,Zaragoza,Moda,Gorra,4,32.51,0.0,2065,33.0,Tarjeta
2025-03-05,1,Madrid,Alimentación,Chocolate 70%,3,4.65,0.0,2608,37.0,Tarjeta
2025-05-30,8,Murcia,Electrónica,Auriculares,2,27.7,0.0,3272,33.0,Tarjeta
2025-02-11,1,Madrid,Deporte,Botella térmica,2,7.26,0.1,2836,29.0,Tarjeta
2025-01-04,4,Sevilla,Moda,Mochila urbana,5,7.53,0.0,2620,55.0,Tarjeta
2025-05-09,3,Valencia,Moda,Camiseta básica,1,23.56,0.0,1325,62.0,Bizum
2025-01-12,6,Zaragoza,Electrónica,Power Bank,1,21.85,0.0,4204,41.0,Tarjeta
2025-06-23,8,Murcia,Moda,Sudadera capucha,1,18.93,0.0,3162,44.0,Efectivo
2025-03-30,5,Bilbao,Electrónica,Cargador USB-C,1,28.99,0.0,1486,41.0,Tarjeta
2025-01-03,3,Valencia,Electrónica,Cargador USB-C,3,14.89,0.0,3474,21.0,PayPal
2025-01-05,6,Zaragoza,Hogar,Juego de toallas,3,24.14,0.0,2197,21.0,PayPal
2025-01-05,3,Valencia,Electrónica,Auriculares,1,57.79,0.2,4004,65.0,Bizum
2025-04-02,7,Málaga,Hogar,Sartén antiadherente,3,32.85,0.0,2986,29.0,Bizum
2025-05-17,5,Bilbao,Electrónica,Power Bank,2,14.87,0.0,3868,20.0,Tarjeta
2025-06-21,7,Málaga,Moda,Mochila urbana,1,10.44,0.0,3022,44.0,Efectivo
2025-06-10,5,Bilbao,Electrónica,Cable HDMI,5,53.39,0.1,2958,21.0,Bizum
2025-03-23,3,Valencia,Moda,Gorra,2,24.41,0.15,1680,28.0,PayPal
2025-01-11,3,Valencia,Moda,Mochila urbana,1,29.75,0.0,4453,35.0,Tarjeta
2025-02-20,7,Málaga,Electrónica,Cargador USB-C,3,17.15,0.0,3269,66.0,Bizum
2025-02-18,3,Valencia,Hogar,Vela aromática,2,32.9,0.0,2951,61.0,Tarjeta
2025-02-28,8,Murcia,Electrónica,Altavoz Bluetooth,1,58.75,0.0,3900,66.0,Tarjeta
2025-03-05,6,Zaragoza,Moda,Calcetines pack 3,3,20.61,0.0,1220,33.0,Tarjeta
2025-02-20,1,Madrid,Moda,Camiseta básica,2,15.37,0.0,2520,69.0,Tarjeta
2025-06-21,3,Valencia,Moda,Sudadera capucha,4,24.64,0.0,2845,44.0,Efectivo
2025-01-23,3,Valencia,Moda,Camiseta básica,5,7.79,0.0,1336,73.0,PayPal
2025-05-11,8,Murcia,Electrónica,Power Bank,4,9.79,0.0,1868,70.0,Bizum
2025-05-07,5,Bilbao,Hogar,Organizador cajones,4,22.57,0.0,1407,46.0,Tarjeta
2025-01-09,8,Murcia,Electrónica,Cable HDMI,4,30.59,0.0,3980,29.0,Efectivo
2025-02-14,7,Málaga,Alimentación,Té variado,1,14.09,0.0,3465,66.0,Bizum
2025-06-03,8,Murcia,Moda,Sudadera capucha,4,14.44,0.1,3541,26.0,Efectivo
2025-02-17,2,Barcelona,Moda,Sudadera capucha,4,22.35,0.0,2437,23.0,Efectivo
2025-03-07,7,Málaga,Deporte,Guantes running,4,44.49,0.0,2300,40.0,Tarjeta
2025-06-26,2,Barcelona,Electrónica,Cargador USB-C,1,38.87,0.0,2810,64.0,Bizum
2025-04-05,7,Málaga,Deporte,Botella térmica,2,33.73,0.0,3186,30.0,Tarjeta
2025-02-12,7,Málaga,Moda,Sudadera capucha,5,14.21,0.0,4014,33.0,Bizum
2025-06-19,6,Zaragoza,Electrónica,Cargador USB-C,1,53.22,0.1,2287,54.0,Bizum
2025-02-04,4,Sevilla,Hogar,Sartén antiadherente,2,36.14,0.0,3209,62.0,Efectivo
2025-06-26,3,Valencia,Moda,Calcetines pack 3,4,31.03,0.0,2494,56.0,Bizum
2025-03-07,4,Sevilla,Moda,Sudadera capucha,3,16.63,0.0,1191,65.0,Tarjeta
2025-02-06,3,Valencia,Alimentación,Café molido 250g,1,14.34,0.0,2343,57.0,Tarjeta
2025-01-16,7,Málaga,Electrónica,Altavoz Bluetooth,1,19.62,0.15,1412,42.0,Tarjeta
2025-03-03,3,Valencia,Deporte,Cinturón lastrado,2,29.99,0.15,3760,57.0,Efectivo
2025-04-14,1,Madrid,Electrónica,Altavoz Bluetooth,4,10.12,0.2,4061,37.0,Efectivo
2025-03-17,2,Barcelona,Electrónica,Auriculares,3,46.81,0.15,1074,42.0,Tarjeta
2025-02-27,1,Madrid,Electrónica,Altavoz Bluetooth,2,22.77,0.0,3829,26.0,Efectivo
2025-05-01,8,Murcia,Hogar,Sartén antiadherente,4,21.15,0.15,3278,38.0,Tarjeta
2025-03-15,3,Valencia,Moda,Camiseta básica,4,31.89,0.0,4459,26.0,Tarjeta
2025-02-14,4,Sevilla,Deporte,Esterilla yoga,4,43.22,0.0,1924,73.0,Tarjeta
2025-01-06,1,Madrid,Hogar,Vela aromática,2,27.68,0.0,2575,31.0,Efectivo
2025-06-04,6,Zaragoza,Moda,Sudadera capucha,1,8.87,0.0,1263,23.0,Tarjeta
2025-04-13,5,Bilbao,Moda,Mochila urbana,4,29.49,0.0,4260,42.0,Efectivo
2025-04-16,4,Sevilla,Electrónica,Cargador USB-C,1,23.99,0.0,3999,19.0,PayPal
2025-05-18,8,Murcia,Electrónica,Cargador USB-C,1,38.19,0.0,2483,39.0,Efectivo
2025-05-19,8,Murcia,Moda,Mochila urbana,2,30.93,0.0,2683,22.0,Tarjeta
2025-03-29,3,Valencia,Electrónica,Auriculares,2,51.5,0.0,1441,50.0,Efectivo
2025-06-12,6,Zaragoza,Electrónica,Altavoz Bluetooth,2,31.74,0.1,3942,66.0,Tarjeta
2025-02-25,4,Sevilla,Hogar,Organizador cajones,5,10.77,0.1,1446,32.0,Tarjeta
2025-03-01,5,Bilbao,Electrónica,Altavoz Bluetooth,3,58.87,0.1,2793,31.0,Bizum
2025-06-04,3,Valencia,Electrónica,Auriculares,1,17.38,0.0,2955,28.0,Tarjeta
2025-02-26,6,Zaragoza,Electrónica,Cable HDMI,4,16.89,0.0,2353,38.0,Tarjeta
2025-02-24,6,Zaragoza,Deporte,Esterilla yoga,2,42.69,0.0,3244,50.0,Efectivo
2025-03-07,1,Madrid,Electrónica,Altavoz Bluetooth,4,10.17,0.0,3330,47.0,Bizum
2025-02-08,4,Sevilla,Moda,Camiseta básica,2,12.61,0.0,3745,54.0,Bizum
2025-02-16,8,Murcia,Hogar,Sartén antiadherente,4,8.08,0.0,3484,27.0,Tarjeta
2025-04-18,6,Zaragoza,Hogar,Juego de toallas,5,9.07,0.0,4465,30.0,Bizum
2025-03-18,6,Zaragoza,Electrónica,Power Bank,5,22.87,0.2,2767,18.0,Bizum
2025-03-20,2,Barcelona,Deporte,Cinturón lastrado,1,40.09,0.0,2692,34.0,Efectivo
2025-06-23,6,Zaragoza,Alimentación,Té variado,5,8.02,0.0,3515,54.0,Tarjeta
2025-04-15,2,Barcelona,Electrónica,Auriculares,3,40.65,0.0,2561,71.0,Tarjeta
2025-05-01,7,Málaga,Electrónica,Cable HDMI,4,55.08,0.0,3026,46.0,Tarjeta
2025-01-09,5,Bilbao,Deporte,Banda elástica,2,38.44,0.0,2965,44.0,Tarjeta
2025-05-23,5,Bilbao,Moda,Calcetines pack 3,2,20.34,0.1,3218,23.0,Tarjeta
2025-02-04,3,Valencia,Alimentación,Aceite oliva 1L,1,13.19,0.0,1703,54.0,Tarjeta
2025-02-06,5,Bilbao,Alimentación,Snack proteico,2,10.31,0.0,1923,58.0,Tarjeta
2025-01-08,2,Barcelona,Deporte,Banda elástica,5,43.21,0.0,2416,64.0,PayPal
2025-01-26,6,Zaragoza,Deporte,Cinturón lastrado,3,22.83,0.15,4189,74.0,Tarjeta
2025-02-04,8,Murcia,Alimentación,Café molido 250g,1,10.42,0.0,4072,27.0,Bizum
2025-03-14,2,Barcelona,Hogar,Lámpara LED,5,20.34,0.0,3368,20.0,Efectivo
2025-04-01,6,Zaragoza,Hogar,Organizador cajones,3,13.98,0.0,1587,40.0,Tarjeta
2025-04-12,3,Valencia,Hogar,Juego de toallas,3,5.67,0.0,1556,42.0,Bizum
2025-05-08,5,Bilbao,Hogar,Lámpara LED,4,9.25,0.0,3431,25.0,Efectivo
2025-06-15,4,Sevilla,Hogar,Organizador cajones,4,34.98,0.0,2464,34.0,Bizum
2025-01-12,1,Madrid,Moda,Sudadera capucha,5,29.44,0.0,2614,62.0,Efectivo
2025-05-18,7,Málaga,Alimentación,Chocolate 70%,2,10.7,0.0,2629,30.0,Bizum
2025-01-29,5,Bilbao,Moda,Sudadera capucha,2,25.15,0.1,2093,56.0,Tarjeta
2025-01-22,1,Madrid,Electrónica,Altavoz Bluetooth,3,53.74,0.0,3280,49.0,Bizum
2025-06-14,4,Sevilla,Electrónica,Cable HDMI,2,43.16,0.0,1988,68.0,PayPal
2025-02-12,4,Sevilla,Alimentación,Café molido 250g,4,14.89,0.0,2856,58.0,Efectivo
2025-02-02,2,Barcelona,Deporte,Cinturón lastrado,4,19.02,0.0,3759,26.0,Efectivo
2025-02-16,4,Sevilla,Deporte,Cinturón lastrado,4,25.67,0.0,1597,58.0,Efectivo
2025-05-01,8,Murcia,Moda,Mochila urbana,1,13.47,0.0,3932,45.0,Bizum
2025-04-03,8,Murcia,Hogar,Lámpara LED,2,35.6,0.0,1545,73.0,Tarjeta
2025-03-09,3,Valencia,Alimentación,Aceite oliva 1L,2,11.43,0.0,3511,32.0,Tarjeta
2025-03-29,5,Bilbao,Alimentación,Snack proteico,1,2.79,0.0,4485,68.0,Efectivo
2025-06-29,6,Zaragoza,Deporte,Botella térmica,1,9.09,0.0,1174,23.0,Tarjeta
2025-02-09,8,Murcia,Moda,Mochila urbana,2,15.58,0.0,2526,25.0,Tarjeta
2025-02-07,1,Madrid,Alimentación,Té variado,1,2.74,0.0,2189,52.0,Bizum
2025-01-11,2,Barcelona,Electrónica,Cable HDMI,5,24.54,0.0,2241,,PayPal
2025-03-03,6,Zaragoza,Hogar,Sartén antiadherente,2,13.94,0.2,4063,58.0,Tarjeta
2025-06-18,8,Murcia,Hogar,Lámpara LED,4,17.59,0.1,3121,28.0,Bizum
2025-05-01,3,Valencia,Deporte,Esterilla yoga,2,40.69,0.0,1896,36.0,Bizum
2025-01-13,7,Málaga,Moda,Gorra,4,33.15,0.0,2877,68.0,Tarjeta
2025-04-06,8,Murcia,Electrónica,Power Bank,2,34.89,0.0,1074,73.0,Tarjeta
2025-06-23,3,Valencia,Moda,Sudadera capucha,1,21.05,0.0,1011,22.0,Tarjeta
2025-02-05,2,Barcelona,Deporte,Cinturón lastrado,4,30.53,0.1,2160,25.0,Tarjeta
2025-06-15,2,Barcelona,Electrónica,Altavoz Bluetooth,4,14.7,0.0,3501,28.0,Bizum
2025-06-10,8,Murcia,Moda,Mochila urbana,2,33.2,0.1,2147,68.0,Efectivo
2025-02-19,4,Sevilla,Deporte,Banda elástica,2,27.54,0.0,1992,42.0,Tarjeta
2025-02-02,3,Valencia,Deporte,Cinturón lastrado,3,9.09,0.0,4079,37.0,Tarjeta
2025-05-17,4,Sevilla,Moda,Sudadera capucha,5,18.06,0.0,3701,37.0,Bizum
2025-05-04,1,Madrid,Hogar,Sartén antiadherente,2,10.39,0.0,3908,19.0,Bizum
2025-02-16,6,Zaragoza,Deporte,Guantes running,1,26.2,0.0,1860,29.0,Tarjeta
2025-04-11,1,Madrid,Deporte,Esterilla yoga,3,26.05,0.0,2519,27.0,Tarjeta
2025-04-08,5,Bilbao,Moda,Calcetines pack 3,2,24.56,0.0,4441,30.0,PayPal
2025-02-27,8,Murcia,Moda,Sudadera capucha,1,9.65,0.0,3090,40.0,Tarjeta
2025-04-01,4,Sevilla,Electrónica,Auriculares,4,43.79,0.0,2053,43.0,Tarjeta
2025-06-16,4,Sevilla,Electrónica,Altavoz Bluetooth,3,40.79,0.0,4182,65.0,Bizum
2025-05-12,3,Valencia,Electrónica,Auriculares,3,54.18,0.0,1877,50.0,Bizum
2025-02-07,7,Málaga,Alimentación,Té variado,2,11.15,0.0,3592,63.0,Tarjeta
2025-05-02,3,Valencia,Moda,Calcetines pack 3,4,25.88,0.0,1209,62.0,Tarjeta
2025-01-19,1,Madrid,Moda,Mochila urbana,3,33.77,0.0,1652,56.0,Efectivo
2025-01-24,4,Sevilla,Alimentación,Té variado,4,2.22,0.15,2287,29.0,PayPal
2025-01-10,7,Málaga,Electrónica,Altavoz Bluetooth,1,15.55,0.0,1618,20.0,Efectivo
2025-02-17,4,Sevilla,Hogar,Vela aromática,4,33.62,0.0,3346,50.0,Tarjeta
2025-06-23,8,Murcia,Deporte,Cinturón lastrado,5,39.01,0.0,1365,63.0,Tarjeta
2025-02-09,1,Madrid,Alimentación,Snack proteico,2,6.51,0.0,2402,69.0,PayPal
2025-05-13,1,Madrid,Moda,Mochila urbana,3,20.52,0.0,2885,35.0,Bizum
2025-05-05,3,Valencia,Electrónica,Cargador USB-C,2,39.03,0.0,3929,,Bizum
2025-02-01,2,Barcelona,Deporte,Banda elástica,5,31.61,0.0,3538,49.0,Efectivo
2025-03-08,5,Bilbao,Hogar,Juego de toallas,4,16.66,0.0,3401,40.0,Tarjeta
2025-02-15,5,Bilbao,Deporte,Banda elástica,4,40.0,0.15,3097,62.0,Tarjeta
2025-03-25,1,Madrid,Electrónica,Cargador USB-C,4,30.89,0.0,4459,19.0,Tarjeta
2025-05-13,7,Málaga,Hogar,Lámpara LED,5,31.23,0.1,3444,64.0,PayPal
2025-06-08,2,Barcelona,Hogar,Organizador cajones,2,30.06,0.0,1579,26.0,Bizum
2025-02-09,6,Zaragoza,Moda,Sudadera capucha,3,30.99,0.15,2846,27.0,Bizum
2025-04-10,2,Barcelona,Electrónica,Cargador USB-C,1,23.96,0.1,4450,72.0,Tarjeta
2025-01-29,8,Murcia,Moda,Camiseta básica,1,6.47,0.0,1126,53.0,PayPal
2025-03-08,1,Madrid,Deporte,Esterilla yoga,5,19.97,0.2,2534,23.0,Tarjeta
2025-01-25,2,Barcelona,Alimentación,Chocolate 70%,1,12.12,0.1,2085,55.0,Efectivo
2025-04-16,3,Valencia,Hogar,Lámpara LED,3,18.73,0.0,3500,55.0,Tarjeta
2025-06-20,3,Valencia,Deporte,Cinturón lastrado,5,25.7,0.0,3035,25.0,PayPal
2025-01-09,4,Sevilla,Alimentación,Chocolate 70%,4,13.72,0.0,3504,38.0,Tarjeta
2025-02-01,2,Barcelona,Electrónica,Cable HDMI,3,59.83,0.0,2663,54.0,Efectivo
2025-02-06,2,Barcelona,Electrónica,Cable HDMI,2,12.53,0.0,2801,28.0,Bizum
2025-03-20,4,Sevilla,Electrónica,Power Bank,1,22.38,0.0,3004,18.0,Tarjeta
2025-05-15,3,Valencia,Hogar,Organizador cajones,5,8.56,0.0,2251,55.0,Tarjeta
2025-01-01,2,Barcelona,Deporte,Guantes running,4,40.08,0.0,1533,61.0,Tarjeta
2025-02-22,3,Valencia,Moda,Camiseta básica,4,25.94,0.1,1437,59.0,Tarjeta
2025-01-09,4,Sevilla,Electrónica,Auriculares,2,44.06,0.0,4261,62.0,PayPal
2025-02-04,8,Murcia,Moda,Calcetines pack 3,2,26.48,0.0,1834,26.0,Tarjeta
2025-05-31,4,Sevilla,Moda,Mochila urbana,1,31.85,0.0,1744,41.0,Tarjeta
2025-06-14,4,Sevilla,Deporte,Guantes running,2,37.87,0.0,1924,56.0,Efectivo
2025-04-06,1,Madrid,Electrónica,Cable HDMI,3,43.83,0.2,3371,63.0,Tarjeta
2025-02-17,7,Málaga,Hogar,Sartén antiadherente,1,5.9,0.0,3226,31.0,Efectivo
2025-06-05,5,Bilbao,Deporte,Banda elástica,4,16.71,0.0,2456,68.0,Tarjeta
2025-05-09,5,Bilbao,Moda,Gorra,1,8.05,0.0,1416,48.0,Bizum
2025-01-17,4,Sevilla,Deporte,Esterilla yoga,1,8.96,0.0,1491,73.0,Bizum
2025-04-27,3,Valencia,Hogar,Lámpara LED,5,25.03,0.15,4254,43.0,Bizum
2025-02-25,5,Bilbao,Electrónica,Power Bank,5,13.61,0.0,4297,23.0,Tarjeta
2025-03-09,7,Málaga,Alimentación,Aceite oliva 1L,4,6.19,0.0,4476,74.0,Tarjeta
2025-04-06,3,Valencia,Alimentación,Aceite oliva 1L,5,11.01,0.0,3745,30.0,Tarjeta
2025-05-13,8,Murcia,Hogar,Sartén antiadherente,5,24.28,0.0,4088,43.0,Tarjeta
2025-01-07,6,Zaragoza,Electrónica,Cable HDMI,5,55.9,0.0,2212,19.0,Tarjeta
2025-03-21,7,Málaga,Electrónica,Auriculares,4,34.81,0.0,1000,45.0,Tarjeta
2025-05-14,7,Málaga,Alimentación,Aceite oliva 1L,4,14.17,0.0,3080,27.0,Bizum
2025-05-13,2,Barcelona,Hogar,Juego de toallas,2,34.15,0.0,1747,43.0,Efectivo
2025-06-30,4,Sevilla,Deporte,Cinturón lastrado,1,11.37,0.0,1465,60.0,Tarjeta
2025-03-20,8,Murcia,Hogar,Lámpara LED,4,13.49,0.15,2598,32.0,Efectivo
2025-02-25,2,Barcelona,Deporte,Guantes running,4,27.46,0.2,4111,20.0,Bizum
2025-04-01,5,Bilbao,Deporte,Botella térmica,2,28.12,0.0,4215,34.0,Efectivo
2025-06-01,1,Madrid,Hogar,Juego de toallas,2,25.7,0.0,3026,64.0,Tarjeta
2025-04-07,6,Zaragoza,Electrónica,Altavoz Bluetooth,4,56.24,0.0,4429,50.0,Bizum
2025-05-19,6,Zaragoza,Hogar,Juego de toallas,4,25.84,0.0,2228,53.0,Tarjeta
2025-05-21,6,Zaragoza,Electrónica,Power Bank,2,12.77,0.0,1568,52.0,Efectivo
2025-05-10,5,Bilbao,Alimentación,Chocolate 70%,2,11.74,0.1,4215,63.0,Tarjeta
2025-03-15,7,Málaga,Deporte,Botella térmica,5,32.33,0.1,4448,70.0,Tarjeta
2025-05-04,4,Sevilla,Alimentación,Chocolate 70%,1,2.08,0.0,1365,29.0,Tarjeta
2025-04-21,3,Valencia,Hogar,Juego de toallas,5,22.62,0.0,3815,66.0,Tarjeta
2025-05-24,4,Sevilla,Alimentación,Snack proteico,5,11.99,0.0,1285,38.0,Tarjeta
2025-06-14,3,Valencia,Electrónica,Power Bank,4,16.73,0.15,2031,47.0,PayPal
2025-02-07,5,Bilbao,Electrónica,Power Bank,2,40.4,0.15,2066,60.0,Bizum
2025-05-13,5,Bilbao,Deporte,Guantes running,4,33.23,0.0,3809,53.0,Tarjeta
2025-04-06,3,Valencia,Alimentación,Té variado,5,8.68,0.0,1055,35.0,Efectivo
2025-03-11,6,Zaragoza,Electrónica,Power Bank,2,10.77,0.0,2328,67.0,Tarjeta
2025-02-16,7,Málaga,Hogar,Sartén antiadherente,5,34.74,0.0,2674,31.0,Tarjeta
2025-02-11,1,Madrid,Alimentación,Café molido 250g,5,4.44,0.0,3292,41.0,Tarjeta
2025-01-16,3,Valencia,Alimentación,Aceite oliva 1L,3,12.53,0.0,4163,69.0,Tarjeta
2025-05-10,4,Sevilla,Electrónica,Cable HDMI,1,12.26,0.1,3249,51.0,Tarjeta
2025-04-27,2,Barcelona,Deporte,Esterilla yoga,2,19.98,0.1,2112,64.0,Tarjeta
2025-01-17,4,Sevilla,Electrónica,Power Bank,3,10.92,0.1,1295,31.0,Bizum
2025-04-21,7,Málaga,Electrónica,Cargador USB-C,5,33.55,0.0,3368,55.0,Efectivo
2025-05-10,7,Málaga,Deporte,Botella térmica,4,43.84,0.1,1053,23.0,Tarjeta
2025-05-22,2,Barcelona,Moda,Mochila urbana,4,10.77,0.15,2814,21.0,Tarjeta
2025-02-25,4,Sevilla,Electrónica,Power Bank,1,25.52,0.0,2897,46.0,Tarjeta
2025-04-23,6,Zaragoza,Deporte,Banda elástica,4,26.63,0.0,4103,33.0,Tarjeta
2025-03-16,4,Sevilla,Alimentación,Snack proteico,2,7.62,0.0,3563,40.0,Tarjeta
2025-05-13,5,Bilbao,Alimentación,Snack proteico,3,6.4,0.15,3419,41.0,Bizum
2025-06-22,3,Valencia,Moda,Gorra,2,31.2,0.1,4451,33.0,Tarjeta
2025-05-03,5,Bilbao,Deporte,Banda elástica,2,18.0,0.1,3428,20.0,PayPal
2025-05-15,1,Madrid,Moda,Mochila urbana,1,23.03,0.15,1151,31.0,Tarjeta
2025-01-25,4,Sevilla,Moda,Mochila urbana,1,32.29,0.0,4213,63.0,Tarjeta
2025-05-08,3,Valencia,Hogar,Organizador cajones,5,28.6,0.0,4122,44.0,Tarjeta
2025-03-20,3,Valencia,Hogar,Sartén antiadherente,1,21.92,0.0,2824,21.0,PayPal
2025-02-02,3,Valencia,Hogar,Organizador cajones,5,13.86,0.0,3393,18.0,Tarjeta
2025-01-29,1,Madrid,Hogar,Lámpara LED,2,11.66,0.0,3134,19.0,Tarjeta
2025-01-22,4,Sevilla,Moda,Gorra,2,32.03,0.0,2724,47.0,Efectivo
2025-03-12,2,Barcelona,Moda,Sudadera capucha,2,26.07,0.15,1197,66.0,Bizum
2025-02-23,8,Murcia,Moda,Camiseta básica,4,19.6,0.15,1322,71.0,Tarjeta
2025-03-10,6,Zaragoza,Moda,Mochila urbana,1,27.02,0.0,4059,54.0,Efectivo
2025-06-24,2,Barcelona,Electrónica,Auriculares,1,48.77,0.1,1303,67.0,Bizum
2025-02-15,1,Madrid,Electrónica,Altavoz Bluetooth,4,43.43,0.0,1880,32.0,Tarjeta
2025-06-01,4,Sevilla,Hogar,Sartén antiadherente,3,9.52,0.2,1003,62.0,Tarjeta
2025-06-11,8,Murcia,Electrónica,Auriculares,2,40.41,0.0,3741,69.0,Tarjeta
2025-01-30,2,Barcelona,Electrónica,Auriculares,4,37.8,0.1,3269,41.0,Tarjeta
2025-02-20,1,Madrid,Moda,Calcetines pack 3,3,27.92,0.0,1457,72.0,Tarjeta
2025-02-24,7,Málaga,Deporte,Cinturón lastrado,4,38.03,0.1,1588,40.0,Tarjeta
2025-01-13,4,Sevilla,Alimentación,Snack proteico,2,10.9,0.0,2523,38.0,PayPal
2025-02-06,1,Madrid,Alimentación,Chocolate 70%,3,13.39,0.1,2718,52.0,Tarjeta
2025-04-26,2,Barcelona,Alimentación,Chocolate 70%,5,4.74,0.0,2835,19.0,Efectivo
2025-03-09,8,Murcia,Electrónica,Cable HDMI,4,38.57,0.1,4073,35.0,Tarjeta
2025-03-30,7,Málaga,Deporte,Esterilla yoga,3,38.39,0.0,2883,19.0,Bizum
2025-04-11,6,Zaragoza,Electrónica,Cable HDMI,5,53.89,0.0,3223,42.0,Tarjeta
2025-03-02,6,Zaragoza,Hogar,Juego de toallas,2,16.14,0.0,2408,59.0,Tarjeta
2025-03-22,8,Murcia,Electrónica,Altavoz Bluetooth,3,20.15,0.0,4170,66.0,Tarjeta
2025-03-17,3,Valencia,Hogar,Organizador cajones,2,22.64,0.0,4396,73.0,PayPal
2025-06-18,2,Barcelona,Electrónica,Cable HDMI,4,13.01,0.0,2329,33.0,Bizum
2025-05-10,4,Sevilla,Hogar,Sartén antiadherente,4,39.84,0.0,3133,49.0,PayPal
2025-03-30,1,Madrid,Hogar,Sartén antiadherente,5,26.3,0.0,2809,30.0,Efectivo
2025-05-05,8,Murcia,Moda,Gorra,4,11.42,0.1,2463,74.0,Tarjeta
2025-01-05,4,Sevilla,Hogar,Juego de toallas,1,23.91,0.15,1389,69.0,Tarjeta
2025-01-05,3,Valencia,Deporte,Cinturón lastrado,1,22.63,0.0,2975,34.0,Tarjeta
2025-06-07,6,Zaragoza,Electrónica,Power Bank,2,38.96,0.0,4057,71.0,Tarjeta
2025-05-05,2,Barcelona,Electrónica,Altavoz Bluetooth,1,23.19,0.0,4210,20.0,Tarjeta
2025-05-24,8,Murcia,Moda,Mochila urbana,2,31.25,0.0,1171,61.0,Tarjeta
2025-01-01,4,Sevilla,Electrónica,Auriculares,3,38.75,0.0,1936,52.0,Tarjeta
2025-01-16,8,Murcia,Moda,Gorra,2,11.11,0.0,4106,42.0,Bizum
2025-03-27,2,Barcelona,Electrónica,Altavoz Bluetooth,1,28.89,0.0,1111,48.0,Efectivo
2025-02-05,7,Málaga,Moda,Gorra,5,33.13,0.0,2704,59.0,Efectivo
2025-06-19,7,Málaga,Electrónica,Auriculares,1,43.12,0.1,3555,44.0,Efectivo
2025-05-04,8,Murcia,Deporte,Esterilla yoga,2,29.41,0.1,1250,34.0,Bizum
2025-04-09,5,Bilbao,Deporte,Banda elástica,1,28.84,0.0,2723,21.0,Tarjeta
2025-04-07,4,Sevilla,Electrónica,Cargador USB-C,5,28.49,0.0,1286,61.0,Efectivo
2025-01-29,3,Valencia,Hogar,Organizador cajones,5,11.42,0.2,2276,23.0,Efectivo
2025-06-06,2,Barcelona,Electrónica,Cable HDMI,3,19.74,0.0,1220,36.0,Tarjeta
2025-03-11,8,Murcia,Alimentación,Aceite oliva 1L,2,13.22,0.0,2159,32.0,PayPal
2025-01-13,7,Málaga,Electrónica,Cable HDMI,2,15.29,0.1,1557,19.0,Tarjeta
2025-05-08,4,Sevilla,Hogar,Juego de toallas,5,17.16,0.0,2638,51.0,Efectivo
2025-02-08,6,Zaragoza,Alimentación,Té variado,5,14.98,0.0,3162,68.0,Efectivo
2025-02-28,8,Murcia,Alimentación,Snack proteico,4,2.72,0.0,2798,66.0,Tarjeta
2025-06-30,2,Barcelona,Deporte,Esterilla yoga,3,8.89,0.0,2425,18.0,Tarjeta
2025-05-18,4,Sevilla,Electrónica,Altavoz Bluetooth,2,8.63,0.0,2599,45.0,Bizum
2025-01-21,5,Bilbao,Electrónica,Power Bank,2,8.54,0.0,3044,18.0,Tarjeta
2025-02-07,1,Madrid,Alimentación,Chocolate 70%,5,11.11,0.2,3167,59.0,Efectivo
2025-01-22,5,Bilbao,Moda,Mochila urbana,5,7.53,0.15,3598,50.0,Tarjeta
2025-02-08,3,Valencia,Deporte,Esterilla yoga,5,17.01,0.0,1843,72.0,Tarjeta
2025-04-25,5,Bilbao,Hogar,Organizador cajones,4,23.72,0.0,1018,69.0,Bizum
2025-03-15,8,Murcia,Hogar,Juego de toallas,4,13.13,0.0,2355,22.0,Tarjeta
2025-04-19,7,Málaga,Deporte,Guantes running,1,44.8,0.0,3339,70.0,PayPal
2025-01-23,8,Murcia,Hogar,Juego de toallas,3,24.67,0.0,2017,48.0,Tarjeta
2025-02-28,1,Madrid,Electrónica,Altavoz Bluetooth,2,32.86,0.0,2094,33.0,Efectivo
